Resistor 1250=1250
Series 220+560+470=1250
Series 220+680+360=1260
Series 220+750+270=1240
Series 2.4+330+910=1242.4
Series 2.4+430+820=1252.4
Series 2.4+510+750=1262.4
Series 2.4+560+680=1242.4
Series 2.4+620+620=1242.4
Series 2.4+680+560=1242.4
Series 2.4+750+510=1262.4
Series 2.4+820+430=1252.4
Series 2.4+910+330=1242.4
Series 24+470+750=1244
Series 24+750+470=1244
Series 240+270+750=1260
Series 240+330+680=1250
Series 240+390+620=1250
Series 240+510+510=1260
Series 240+620+390=1250
Series 240+680+330=1250
Series 240+750+270=1260
Series 240+91+910=1241
Series 240+910+91=1241
Series 2.7+330+910=1242.7
Series 2.7+430+820=1252.7
Series 2.7+560+680=1242.7
Series 2.7+620+620=1242.7
Series 2.7+680+560=1242.7
Series 2.7+820+430=1252.7
Series 2.7+910+330=1242.7
Series 27+470+750=1247
Series 27+750+470=1247
Series 270+300+680=1250
Series 270+360+620=1250
Series 270+430+560=1260
Series 270+470+510=1250
Series 270+510+470=1250
Series 270+560+430=1260
Series 270+62+910=1242
Series 270+620+360=1250
Series 270+68+910=1248
Series 270+680+300=1250
Series 270+75+910=1255
Series 270+82+910=1262
Series 270+910+62=1242
Series 270+910+68=1248
Series 270+910+75=1255
Series 270+910+82=1262
Series 3+330+910=1243
Series 3+430+820=1253
Series 3+560+680=1243
Series 3+620+620=1243
Series 3+680+560=1243
Series 3+820+430=1253
Series 3+910+330=1243
Series 30+300+910=1240
Series 30+390+820=1240
Series 30+470+750=1250
Series 30+750+470=1250
Series 30+820+390=1240
Series 300+33+910=1243
Series 300+330+620=1250
Series 300+36+910=1246
Series 300+39+910=1249
Series 300+390+560=1250
Series 300+43+910=1253
Series 300+430+510=1240
Series 300+47+910=1257
Series 300+470+470=1240
Series 300+51+910=1261
Series 300+510+430=1240
Series 300+560+390=1250
Series 300+620+330=1250
Series 300+910+33=1243
Series 300+910+36=1246
Series 300+910+39=1249
Series 300+910+43=1253
Series 300+910+47=1257
Series 300+910+51=1261
Series 3.3+330+910=1243.3
Series 3.3+430+820=1253.3
Series 3.3+560+680=1243.3
Series 3.3+620+620=1243.3
Series 3.3+680+560=1243.3
Series 3.3+820+430=1253.3
Series 3.3+910+330=1243.3
Series 33+390+820=1243
Series 33+470+750=1253
Series 33+750+470=1253
Series 33+820+390=1243
Series 330+3.6+910=1243.6
Series 330+360+560=1250
Series 330+3.9+910=1243.9
Series 330+4.3+910=1244.3
Series 330+4.7+910=1244.7
Series 330+5.1+910=1245.1
Series 330+5.6+910=1245.6
Series 330+560+360=1250
Series 330+6.2+910=1246.2
Series 330+6.8+910=1246.8
Series 330+7.5+910=1247.5
Series 330+8.2+910=1248.2
Series 330+820+91=1241
Series 330+9.1+910=1249.1
Series 330+91+820=1241
Series 330+910+3.6=1243.6
Series 330+910+3.9=1243.9
Series 330+910+4.3=1244.3
Series 330+910+4.7=1244.7
Series 330+910+5.1=1245.1
Series 330+910+5.6=1245.6
Series 330+910+6.2=1246.2
Series 330+910+6.8=1246.8
Series 330+910+7.5=1247.5
Series 330+910+8.2=1248.2
Series 330+910+9.1=1249.1
Series 3.6+430+820=1253.6
Series 3.6+560+680=1243.6
Series 3.6+620+620=1243.6
Series 3.6+680+560=1243.6
Series 3.6+820+430=1253.6
Series 36+390+820=1246
Series 36+470+750=1256
Series 36+750+470=1256
Series 36+820+390=1246
Series 360+390+510=1260
Series 360+430+470=1260
Series 360+470+430=1260
Series 360+510+390=1260
Series 360+62+820=1242
Series 360+68+820=1248
Series 360+75+820=1255
Series 360+82+820=1262
Series 360+820+62=1242
Series 360+820+68=1248
Series 360+820+75=1255
Series 360+820+82=1262
Series 3.9+430+820=1253.9
Series 3.9+560+680=1243.9
Series 3.9+620+620=1243.9
Series 3.9+680+560=1243.9
Series 3.9+820+430=1253.9
Series 39+390+820=1249
Series 39+470+750=1259
Series 39+750+470=1259
Series 390+43+820=1253
Series 390+430+430=1250
Series 390+47+820=1257
Series 390+51+820=1261
Series 390+820+43=1253
Series 390+820+47=1257
Series 390+820+51=1261
Series 4.3+430+820=1254.3
Series 4.3+560+680=1244.3
Series 4.3+620+620=1244.3
Series 4.3+680+560=1244.3
Series 4.3+820+430=1254.3
Series 430+4.7+820=1254.7
Series 430+5.1+820=1255.1
Series 430+5.6+820=1255.6
Series 430+6.2+820=1256.2
Series 430+62+750=1242
Series 430+6.8+820=1256.8
Series 430+68+750=1248
Series 430+7.5+820=1257.5
Series 430+75+750=1255
Series 430+750+62=1242
Series 430+750+68=1248
Series 430+750+75=1255
Series 430+750+82=1262
Series 430+8.2+820=1258.2
Series 430+82+750=1262
Series 430+820+4.7=1254.7
Series 430+820+5.1=1255.1
Series 430+820+5.6=1255.6
Series 430+820+6.2=1256.2
Series 430+820+6.8=1256.8
Series 430+820+7.5=1257.5
Series 430+820+8.2=1258.2
Series 430+820+9.1=1259.1
Series 430+9.1+820=1259.1
Series 4.7+560+680=1244.7
Series 4.7+620+620=1244.7
Series 4.7+680+560=1244.7
Series 470+680+91=1241
Series 470+91+680=1241
Series 5.1+560+680=1245.1
Series 5.1+620+620=1245.1
Series 5.1+680+560=1245.1
Series 51+510+680=1241
Series 510+56+680=1246
Series 510+62+680=1252
Series 510+68+680=1258
Series 510+680+56=1246
Series 510+680+62=1252
Series 510+680+68=1258
Series 5.6+560+680=1245.6
Series 5.6+620+620=1245.6
Series 5.6+680+560=1245.6
Series 560+6.2+680=1246.2
Series 560+62+620=1242
Series 560+620+62=1242
Series 560+620+68=1248
Series 560+620+75=1255
Series 560+620+82=1262
Series 560+6.8+680=1246.8
Series 560+68+620=1248
Series 560+680+6.2=1246.2
Series 560+680+6.8=1246.8
Series 560+680+7.5=1247.5
Series 560+680+8.2=1248.2
Series 560+680+9.1=1249.1
Series 560+7.5+680=1247.5
Series 560+75+620=1255
Series 560+8.2+680=1248.2
Series 560+82+620=1262
Series 560+9.1+680=1249.1
Series 6.2+620+620=1246.2
